image_path,label,week
Research Data Set each week\Week 4\Weeds\IMG_20241123_105100.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_105102.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_105206.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_105211.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_105216.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_105223_713.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_105225_358.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_105227_566.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_105232.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_105234.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_105244.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_105248.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_105251.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_105253.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110014.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110033.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110039.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110040_724.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110043.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110045.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110102.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110104.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110105.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110108.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110120.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110122_507.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110123_925.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110124.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110125_264.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110127.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110127_516.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110128.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110130_232.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110131.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110133.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110137.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110148.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110155.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110158.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110203.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110214.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110217.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110222.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110226.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110230.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110234.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110237.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110244.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110252.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110254.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110256.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110307.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_110312.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095207.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095210.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095214.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095218.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095221.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095224.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095228.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095230.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095233.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095235.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095240.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095350.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095352.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095354.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095357.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095359.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095401.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095403.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095405.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095409.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095410.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095415.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095558.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095600.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095603.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095605.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095608.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095614.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095616.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095619.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095623.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_095627.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101129.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101132.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101140.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101142.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101145.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101147.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101150.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101152.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101204.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101207.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101209.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101318.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101321.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101323.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101325.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101328.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101332.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101337.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101338.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101341.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101345.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101346.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101348.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101356.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101400.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101409.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101420.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101422.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101424.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101534.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101536.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101542.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101552.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101555.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101557.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101600.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101646.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101648.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101651.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101746.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101748.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101751.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101753.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101756.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101759.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101804.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101806.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101852.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101854.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101856.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101858.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101900.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101903.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101905.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101907.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101909.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101910.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101912.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101913.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101948.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101950.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101952.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101954.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101955.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_101958.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102001.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102003.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102105.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102107.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102110.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102112.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102114.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102119.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102121.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102127.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102326.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102327.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102330.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102334.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102336.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102338.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102347.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102357.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102359.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102502.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102504.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102506.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102508.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102543.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102549.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102552.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102556.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102557.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102606.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102716.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102719.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102722.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102732.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102733.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102735.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102737.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102739.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102741.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102802.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102804.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102806.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102807.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102810.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102816.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241124_102818.jpg,Weeds,Week 4
